date,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,pending_sales,new_listings,inventory,median_dom,avg_sale_to_list,sold_above_list,off_market_in_two_weeks,city,zipcode,year,bank,bus,hospital,mall,park,restaurant,school,station,supermarket,Total Population,Median Age,Per Capita Income,Total Families Below Poverty,Total Housing Units,Median Rent,Median Home Value,Total Labor Force,Unemployed Population,Total School Age Population,Total School Enrollment,Median Commute Time,price,city_full
2021-01-31,220000.0,249900.0,115.41505791505791,122.15528781793842,67.0,91.0,74.0,59.0,23.5,0.9447670232141636,0.2686567164179104,0.3956043956043955,CHI,60623,2021,34.0,4.0,14.0,1.0,108.0,107.0,242.0,30.0,31.0,77732.0,32.9,16840.0,77383.0,30518.0,895.0,167500.0,34734.0,3960.0,74780.0,74780.0,29433.0,162568.3342919219,Chicago-Naperville-Elgin
2017-05-31,264750.0,275450.0,184.3913043478261,188.7581453634085,258.0,294.0,382.0,240.0,33.0,0.9830837557943006,0.2635658914728682,0.4659863945578231,CHI,60634,2017,28.0,3.0,6.0,0.0,70.0,53.0,118.0,12.0,22.0,73382.0,38.6,26564.0,73003.0,27981.0,983.0,232100.0,39807.0,2690.0,70390.0,70390.0,35730.0,247664.488947519,Chicago-Naperville-Elgin
2019-02-28,265000.0,250000.0,157.81590597541518,160.58002148227712,82.0,102.0,100.0,123.0,44.0,0.981040561793545,0.2804878048780488,0.2745098039215686,CHI,60639,2019,50.0,2.0,9.0,0.0,119.0,166.0,215.0,32.0,48.0,90517.0,33.1,18157.0,89885.0,28591.0,1000.0,223300.0,45366.0,3774.0,86736.0,86736.0,40082.0,230565.3620670674,Chicago-Naperville-Elgin
2023-03-31,320000.0,370000.0,197.95373665480423,202.21017514595496,74.0,96.0,85.0,82.0,94.5,0.9847180765536104,0.3378378378378378,0.3020833333333333,CHI,60639,2023,62.0,2.0,9.0,0.0,123.0,204.0,205.0,30.0,52.0,85248.0,35.5,24473.0,84526.0,28784.0,1162.0,279400.0,41519.0,2481.0,82378.0,82378.0,35690.0,276182.34681408067,Chicago-Naperville-Elgin
2021-12-31,427500.0,459000.0,219.85659756453043,232.67958860759487,52.0,48.0,35.0,30.0,28.5,0.9788166993661662,0.2307692307692307,0.375,CHI,60712,2021,96.0,4.0,3.0,4.0,191.0,282.0,123.0,24.0,48.0,12338.0,46.4,44380.0,12280.0,4877.0,2195.0,394900.0,5258.0,330.0,12043.0,12043.0,4286.0,429910.7631277556,Chicago-Naperville-Elgin
2021-01-31,236000.0,249450.0,140.83678440190752,157.5965241626888,114.0,100.0,96.0,67.0,18.5,0.9910883421850036,0.4824561403508771,0.4099999999999999,CHI,60804,2021,44.0,1.0,8.0,0.0,130.0,81.0,174.0,25.0,28.0,81505.0,31.7,20059.0,80530.0,24746.0,951.0,174500.0,39832.0,1871.0,78983.0,78983.0,37005.0,199981.85836849333,Chicago-Naperville-Elgin
2023-09-30,275000.0,269499.0,175.85408860480493,188.1188118811881,48.0,53.0,67.0,52.0,46.5,1.0009333701928451,0.5,0.5660377358490565,CHI,60805,2023,45.0,1.0,4.0,0.0,89.0,34.0,139.0,14.0,34.0,19730.0,39.6,41521.0,19596.0,7821.0,1209.0,244000.0,10306.0,392.0,18516.0,18516.0,8590.0,255751.83441889755,Chicago-Naperville-Elgin
2017-11-30,93250.0,79900.0,73.30339492200923,59.53798185941042,30.0,30.0,27.0,40.0,73.0,0.9447931794024186,0.1333333333333333,0.0,CIN,41074,2017,26.0,4.0,9.0,3.0,136.0,171.0,106.0,0.0,15.0,5420.0,34.8,20051.0,5420.0,2404.0,775.0,90400.0,2593.0,196.0,5256.0,5256.0,2243.0,95272.3804197868,Cincinnati
2023-07-31,195000.0,175000.0,151.04166666666666,152.98562206572768,27.0,31.0,39.0,20.0,4.5,1.0333794427234293,0.4814814814814814,0.7419354838709677,CIN,41074,2023,45.0,6.0,13.0,3.0,160.0,374.0,109.0,0.0,14.0,5674.0,39.6,39369.0,5634.0,2809.0,937.0,131400.0,2965.0,157.0,5421.0,5421.0,2441.0,178149.75891967033,Cincinnati
2020-06-30,324452.5,326000.0,126.8687707641196,131.17736722308928,160.0,220.0,214.0,90.0,21.0,0.9788517809287864,0.1187499999999999,0.5363636363636363,CIN,41091,2020,15.0,1.0,0.0,0.0,12.0,12.0,17.0,0.0,2.0,20960.0,39.3,46991.0,20941.0,7208.0,1745.0,264400.0,10812.0,430.0,20162.0,20162.0,9231.0,312024.99721608195,Cincinnati
2022-02-28,232000.0,200000.0,131.57894736842104,131.57894736842104,28.0,25.0,25.0,11.0,52.0,0.9942562447596278,0.2857142857142857,0.76,CIN,45002,2022,1.0,0.0,0.0,0.0,10.0,6.0,6.0,0.0,2.0,13627.0,38.2,38981.0,13613.0,5473.0,903.0,226400.0,6804.0,178.0,12819.0,12819.0,6120.0,287453.92220281734,Cincinnati
2020-06-30,174950.0,183000.0,107.38585588420388,110.38533834586468,156.0,182.0,167.0,115.0,50.5,0.9872880871512926,0.2884615384615384,0.7307692307692307,CIN,45014,2020,11.0,0.0,2.0,1.0,36.0,20.0,28.0,3.0,7.0,43620.0,37.7,31103.0,42951.0,18855.0,942.0,158800.0,23702.0,725.0,41540.0,41540.0,21915.0,182309.6876143707,Cincinnati
2015-04-30,179000.0,195500.0,89.2003656226598,99.37888198757764,114.0,169.0,165.0,229.0,92.0,0.9646524090635796,0.0789473684210526,0.136094674556213,CIN,45036,2015,4.0,0.0,1.0,0.0,9.0,0.0,12.0,0.0,0.0,38853.0,36.6,27148.0,33751.0,13000.0,840.0,180100.0,18312.0,1500.0,37477.0,37477.0,15671.0,198716.0048469106,Cincinnati
2017-03-31,84044.0,112000.0,39.53151458137347,77.45504840940525,1.0,1.0,1.0,1.0,337.0,1.202346208869814,1.0,1.0,CIN,45062,2017,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.0,0.0,681.0,47.2,23346.0,681.0,317.0,777.0,105200.0,315.0,0.0,656.0,656.0,309.0,114410.73756257872,Cincinnati
2023-11-30,263000.0,274950.0,155.94593342230127,154.24318406160253,39.0,34.0,38.0,18.0,17.0,0.994185870483616,0.3846153846153846,0.5294117647058822,CIN,45067,2023,3.0,0.0,0.0,0.0,6.0,3.0,7.0,0.0,1.0,15085.0,36.0,33541.0,14934.0,5297.0,1306.0,192000.0,7615.0,346.0,14583.0,14583.0,6727.0,245392.1423431103,Cincinnati
2016-02-29,306000.0,317000.0,109.93975903614458,113.55218855218855,27.0,25.0,28.0,41.0,90.0,0.9769052384093504,0.074074074074074,0.2,CIN,45068,2016,0.0,0.0,0.0,0.0,2.0,1.0,4.0,0.0,0.0,10987.0,42.2,35769.0,10887.0,4356.0,863.0,198700.0,5509.0,184.0,10542.0,10542.0,4988.0,218563.49531384264,Cincinnati
2014-11-30,86500.0,110000.0,55.02337356262302,94.62389967709116,10.0,11.0,9.0,22.0,154.0,0.9449524583060714,0.0,0.0909090909090909,CIN,45118,2014,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3769.0,39.5,20824.0,3769.0,1598.0,818.0,122500.0,1564.0,142.0,3668.0,3668.0,1325.0,136172.0247013852,Cincinnati
2016-06-30,76000.0,84450.0,63.18775637595864,79.50337441314554,12.0,13.0,16.0,12.0,75.0,0.9762451825214457,0.4166666666666666,0.6153846153846154,CIN,45130,2016,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,3476.0,43.6,23332.0,3474.0,1492.0,669.0,111100.0,1904.0,191.0,3381.0,3381.0,1596.0,122915.954725943,Cincinnati
2019-10-31,289000.0,294950.0,181.2039312039312,147.8011608446391,5.0,5.0,2.0,2.0,48.0,0.976128541179132,0.2,0.4,CIN,45203,2019,31.0,5.0,10.0,3.0,166.0,270.0,85.0,0.0,11.0,2429.0,29.6,22056.0,2429.0,1600.0,295.0,173600.0,1250.0,125.0,2303.0,2303.0,987.0,279467.87692950555,Cincinnati
2015-12-31,26250.0,37400.0,14.294221545242417,23.471428571428568,16.0,20.0,20.0,28.0,98.0,0.8932674103255481,0.125,0.25,CIN,45207,2015,19.0,3.0,15.0,3.0,131.0,120.0,107.0,0.0,15.0,7515.0,22.4,14076.0,5768.0,3066.0,654.0,79400.0,2607.0,419.0,7255.0,7255.0,1919.0,50994.6631800064,Cincinnati
2016-11-30,122000.0,134900.0,86.43457382953181,101.96523053665912,67.0,76.0,79.0,90.0,61.0,0.9755192856197576,0.208955223880597,0.4605263157894736,CIN,45227,2016,17.0,0.0,2.0,3.0,40.0,39.0,64.0,0.0,10.0,18024.0,36.7,33525.0,17949.0,9434.0,759.0,121300.0,10007.0,648.0,17338.0,17338.0,8674.0,130323.93131419152,Cincinnati
2023-03-31,397000.0,394900.0,165.55357344122254,171.64383561643837,46.0,58.0,65.0,14.0,11.0,0.9994713800337148,0.3043478260869565,0.6724137931034482,CIN,45241,2023,25.0,0.0,0.0,0.0,27.0,79.0,26.0,0.0,6.0,23727.0,48.1,59779.0,23405.0,10949.0,1124.0,280900.0,12001.0,220.0,22998.0,22998.0,10100.0,338517.06012142176,Cincinnati
2022-11-30,167500.0,166950.0,179.73856209150327,169.281045751634,2.0,1.0,2.0,1.0,15.0,0.9314220762818894,0.5,1.0,CIN,47016,2022,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,819.0,49.6,32692.0,819.0,369.0,638.0,178900.0,320.0,6.0,796.0,796.0,270.0,303448.90737013624,Cincinnati
2012-10-31,128950.0,89000.0,77.48009446693658,61.80555555555556,2.0,1.0,3.0,8.0,600.5,0.8629629629629629,0.0,0.0,CIN,47030,2012,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1457.0,44.6,18948.0,1438.0,683.0,457.0,118100.0,629.0,41.0,1417.0,1417.0,523.0,109394.54452500986,Cincinnati
2014-04-30,92000.0,149900.0,71.09737248840804,70.24367385192127,1.0,1.0,1.0,1.0,108.0,0.9694415173867228,0.0,0.0,CIN,47325,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,634.0,50.9,18313.0,634.0,270.0,731.0,87300.0,251.0,10.0,634.0,634.0,235.0,101561.04066356004,Cincinnati
2017-11-30,160840.0,178990.0,85.1005291005291,84.77296366313001,59.0,0.0,90.0,101.0,70.0,0.983021334473852,0.2203389830508474,0.484375,CLT,28034,2017,1.0,0.0,0.0,0.0,9.0,3.0,7.0,0.0,2.0,17756.0,41.4,20284.0,17415.0,7382.0,661.0,118600.0,8078.0,757.0,17212.0,17212.0,7024.0,139649.83083430535,Charlotte-Concord-Gastonia
2014-04-30,203000.0,222000.0,87.48270759112084,91.86410371032632,148.0,0.0,241.0,307.0,118.0,0.9742772715130228,0.1959459459459459,0.2512562814070351,CLT,28079,2014,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,32322.0,35.1,26736.0,32189.0,11426.0,1079.0,183200.0,17048.0,1389.0,30971.0,30971.0,14362.0,184617.34002970465,Charlotte-Concord-Gastonia
2022-11-30,259500.0,277000.0,181.4333467041048,193.7046004842615,82.0,0.0,97.0,86.0,46.5,0.974593423661138,0.2682926829268292,0.4285714285714285,CLT,28083,2022,3.0,0.0,0.0,2.0,9.0,25.0,8.0,2.0,5.0,25652.0,37.8,23719.0,25370.0,10869.0,930.0,142600.0,11972.0,1090.0,24613.0,24613.0,10147.0,249190.06904670087,Charlotte-Concord-Gastonia
2019-06-30,320000.0,328950.0,119.57644787883665,123.80054860701595,6.0,0.0,4.0,2.0,80.0,0.989463917427956,0.0,0.0,CLT,28101,2019,6.0,0.0,0.0,1.0,18.0,10.0,16.0,0.0,7.0,826.0,38.6,36329.0,826.0,355.0,839.0,232000.0,452.0,31.0,788.0,788.0,412.0,301052.52542071743,Charlotte-Concord-Gastonia
2015-08-31,210000.0,219700.0,93.05835010060362,97.55307946265935,232.0,0.0,266.0,297.0,78.0,0.964257834270548,0.1206896551724138,0.3024193548387096,CLT,28115,2015,3.0,0.0,0.0,0.0,3.0,2.0,6.0,0.0,4.0,34226.0,38.2,25802.0,33862.0,13860.0,796.0,170700.0,18164.0,2163.0,33202.0,33202.0,14908.0,200395.92428442265,Charlotte-Concord-Gastonia
2019-09-30,142500.0,147900.0,83.06488652032215,87.375,94.0,0.0,109.0,121.0,60.0,0.9583321460875944,0.2553191489361701,0.3333333333333333,CLT,28144,2019,6.0,0.0,2.0,0.0,26.0,30.0,16.0,2.0,8.0,25158.0,38.0,25171.0,22886.0,11453.0,762.0,123800.0,11879.0,1327.0,24359.0,24359.0,9912.0,128083.83395445796,Charlotte-Concord-Gastonia
2018-10-31,234801.0,248900.0,122.44416668320008,126.63806008065175,54.0,0.0,57.0,67.0,71.5,0.979843974598186,0.2962962962962962,0.34,CLT,28166,2018,2.0,0.0,0.0,0.0,20.0,1.0,2.0,0.0,0.0,9462.0,43.4,29950.0,9406.0,4160.0,765.0,159100.0,5086.0,465.0,9201.0,9201.0,4369.0,240109.3684197432,Charlotte-Concord-Gastonia
2015-05-31,63950.0,75000.0,48.002881708238846,41.42011834319526,20.0,0.0,29.0,68.0,350.0,0.9134087188952013,0.05,0.0476190476190476,CLT,28170,2015,0.0,0.0,1.0,0.0,2.0,0.0,5.0,0.0,0.0,11377.0,39.6,18972.0,10997.0,5701.0,693.0,87100.0,5435.0,1323.0,10963.0,10963.0,3903.0,45826.53287122576,Charlotte-Concord-Gastonia
2012-07-31,127000.0,123900.0,63.21428571428572,71.0028653295129,101.0,0.0,165.0,228.0,104.0,0.9827556511943673,0.2772277227722772,0.3496503496503496,CLT,28213,2012,1.0,0.0,2.0,2.0,6.0,15.0,13.0,0.0,3.0,36581.0,30.8,21887.0,36326.0,15632.0,787.0,139900.0,21589.0,2686.0,34926.0,34926.0,17947.0,100410.63941548532,Charlotte-Concord-Gastonia
2018-08-31,192000.0,193500.0,107.234055500138,112.72222222222224,264.0,0.0,294.0,209.0,41.0,0.9936524599167784,0.3106060606060606,0.6182965299684543,CLT,28214,2018,5.0,0.0,1.0,0.0,18.0,4.0,9.0,0.0,4.0,39950.0,35.6,24835.0,39863.0,14751.0,1088.0,137400.0,21199.0,1917.0,38264.0,38264.0,17827.0,179237.9204885123,Charlotte-Concord-Gastonia
2016-12-31,330000.0,315000.0,137.04297523324578,138.1610417220303,162.0,0.0,121.0,158.0,73.0,0.9726474679823478,0.1975308641975308,0.3289473684210526,CLT,28226,2016,5.0,0.0,0.0,1.0,9.0,60.0,21.0,0.0,13.0,38606.0,40.6,48329.0,38457.0,16873.0,981.0,301300.0,21817.0,1298.0,37069.0,37069.0,18337.0,342584.7244355115,Charlotte-Concord-Gastonia
2021-03-31,188900.0,154000.0,96.52529381706692,93.50166262751507,17.0,0.0,16.0,10.0,60.0,0.975032734279659,0.2352941176470588,0.3157894736842105,CLT,29067,2021,3.0,0.0,0.0,0.0,4.0,3.0,3.0,0.0,1.0,11223.0,38.7,19357.0,9775.0,4089.0,771.0,87200.0,4109.0,264.0,10903.0,10903.0,3729.0,155906.612210791,Charlotte-Concord-Gastonia
2022-10-31,473839.0,465999.0,209.1503267973856,206.94977906706325,207.0,0.0,189.0,122.0,37.0,0.9993508146714444,0.3091787439613526,0.4352331606217616,CLT,29708,2022,12.0,0.0,1.0,0.0,25.0,23.0,13.0,0.0,6.0,40841.0,39.3,53786.0,40656.0,15587.0,1372.0,371900.0,22021.0,649.0,39672.0,39672.0,17363.0,532167.3403215689,Charlotte-Concord-Gastonia
2022-06-30,730000.0,699900.0,245.44179523141656,232.3425843087552,187.0,226.0,328.0,171.0,14.5,1.0959006215311708,0.7807486631016042,0.7831858407079646,DAL,75013,2022,19.0,0.0,1.0,0.0,80.0,54.0,40.0,0.0,14.0,44807.0,37.7,59654.0,44725.0,16646.0,1588.0,436000.0,25628.0,729.0,43765.0,43765.0,19635.0,682442.7434795053,Dallas-Fort Worth-Arlington
2021-04-30,661000.0,575000.0,192.62981574539364,190.6779661016949,83.0,104.0,107.0,43.0,19.0,1.0338515503920007,0.5903614457831325,0.7307692307692307,DAL,75022,2021,10.0,0.0,2.0,0.0,59.0,33.0,36.0,0.0,7.0,28773.0,38.7,58621.0,28627.0,8925.0,2085.0,446400.0,15228.0,543.0,27514.0,27514.0,12233.0,533934.5106725207,Dallas-Fort Worth-Arlington
2016-11-30,385000.0,449000.0,126.70465323003566,137.08873379860418,164.0,164.0,207.0,182.0,38.0,0.9905540360788958,0.1585365853658536,0.347560975609756,DAL,75033,2016,12.0,0.0,1.0,0.0,24.0,25.0,29.0,0.0,8.0,44703.0,35.6,57358.0,44397.0,14913.0,1737.0,445100.0,23174.0,969.0,43233.0,43233.0,16381.0,400538.4928588583,Dallas-Fort Worth-Arlington
2016-03-31,335000.0,384415.0,134.29752066115702,142.26366498692107,131.0,171.0,220.0,153.0,41.0,0.9760605464711132,0.1679389312977099,0.4736842105263157,DAL,75036,2016,4.0,0.0,0.0,0.0,21.0,3.0,25.0,0.0,3.0,30925.0,40.6,57048.0,30910.0,11176.0,1850.0,395800.0,15262.0,612.0,29735.0,29735.0,10628.0,348548.0864532897,Dallas-Fort Worth-Arlington
2015-04-30,203500.0,251945.0,108.58798864700954,116.65557496477288,52.0,78.0,102.0,81.0,31.0,0.9740851901183268,0.1153846153846153,0.5256410256410255,DAL,75038,2015,3.0,0.0,3.0,2.0,13.0,30.0,37.0,4.0,4.0,29282.0,29.8,27351.0,29068.0,13491.0,888.0,174800.0,17288.0,1169.0,27173.0,27173.0,15542.0,227047.30168705183,Dallas-Fort Worth-Arlington
2023-07-31,659900.0,652400.0,261.00506427736656,251.86534790907515,43.0,50.0,56.0,33.0,17.5,1.0074678183240944,0.4186046511627907,0.5799999999999998,DAL,75039,2023,24.0,3.0,4.0,0.0,68.0,113.0,31.0,11.0,13.0,21795.0,32.7,70913.0,21791.0,12597.0,1765.0,574100.0,15170.0,427.0,20908.0,20908.0,11287.0,623871.0628853766,Dallas-Fort Worth-Arlington
2014-04-30,120000.0,129995.0,76.66563589031662,78.84777123633306,124.0,176.0,171.0,80.0,30.0,0.9799730394890332,0.25,0.5511363636363636,DAL,75040,2014,4.0,1.0,2.0,0.0,31.0,17.0,50.0,1.0,5.0,59792.0,32.4,20387.0,59547.0,19216.0,1035.0,113000.0,32545.0,3054.0,56953.0,56953.0,28087.0,107330.11911974728,Dallas-Fort Worth-Arlington
2018-04-30,199200.0,206250.0,124.91871885542788,123.49180489235572,162.0,194.0,198.0,78.0,17.0,1.0007811772833353,0.4567901234567901,0.6237113402061855,DAL,75040,2018,13.0,1.0,1.0,1.0,50.0,31.0,52.0,2.0,8.0,62277.0,34.1,22020.0,61948.0,19496.0,1099.0,123700.0,32358.0,1794.0,59529.0,59529.0,29042.0,180216.432680579,Dallas-Fort Worth-Arlington
2012-03-31,124000.0,128400.0,75.07564296520424,74.70365852429104,77.0,134.0,144.0,163.0,57.0,0.9666692995580134,0.1428571428571428,0.2462686567164179,DAL,75044,2012,0.0,1.0,2.0,0.0,30.0,1.0,43.0,3.0,2.0,41234.0,37.8,30537.0,41161.0,15265.0,989.0,140700.0,23506.0,1967.0,39920.0,39920.0,20350.0,126777.72501290387,Dallas-Fort Worth-Arlington
2020-11-30,330000.0,300000.0,132.87213740458014,141.41742522756826,111.0,107.0,85.0,27.0,33.0,0.9897314814244828,0.3063063063063062,0.5887850467289719,DAL,75048,2020,15.0,1.0,0.0,1.0,45.0,51.0,20.0,2.0,13.0,25598.0,37.2,38278.0,25598.0,8422.0,1486.0,243100.0,14172.0,627.0,23808.0,23808.0,12246.0,310188.0953381628,Dallas-Fort Worth-Arlington
2019-06-30,238000.0,246250.0,106.114109467768,104.16404332393492,182.0,224.0,234.0,151.0,31.0,0.9873408222410816,0.3076923076923077,0.4955357142857143,DAL,75115,2019,10.0,0.0,6.0,0.0,21.0,26.0,26.0,1.0,5.0,52833.0,38.4,30208.0,51792.0,19666.0,1128.0,163600.0,27845.0,1405.0,50970.0,50970.0,25386.0,221553.9746116818,Dallas-Fort Worth-Arlington
2022-08-31,288785.0,289999.5,181.53689837435635,173.30316742081448,92.0,111.0,142.0,93.0,27.0,0.9966222908861806,0.358695652173913,0.5315315315315315,DAL,75119,2022,1.0,0.0,1.0,0.0,12.0,5.0,15.0,0.0,2.0,28765.0,34.6,29085.0,28542.0,10854.0,1055.0,166700.0,15215.0,643.0,27709.0,27709.0,13328.0,273565.66000266763,Dallas-Fort Worth-Arlington
2013-06-30,145000.0,159900.0,73.99759960306285,80.63427800269906,244.0,322.0,321.0,248.0,53.0,0.9770999604594626,0.1680327868852458,0.2763975155279503,DAL,75126,2013,4.0,0.0,1.0,0.0,7.0,2.0,8.0,0.0,2.0,31825.0,32.5,30485.0,31784.0,10764.0,1466.0,156700.0,17590.0,1024.0,30287.0,30287.0,15565.0,164844.9846011603,Dallas-Fort Worth-Arlington
2016-10-31,255000.0,249000.0,121.40575079872204,116.8415681468754,35.0,27.0,32.0,26.0,32.0,1.0027304538573354,0.4,0.4444444444444444,DAL,75135,2016,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,6312.0,34.4,24792.0,6312.0,2039.0,789.0,117000.0,2967.0,103.0,6159.0,6159.0,2614.0,181015.4499921804,Dallas-Fort Worth-Arlington
2020-10-31,225000.0,225000.0,117.82477341389728,119.57055214723928,67.0,69.0,69.0,24.0,20.5,0.9951809409884992,0.417910447761194,0.7536231884057971,DAL,75137,2020,23.0,0.0,5.0,1.0,44.0,37.0,38.0,0.0,11.0,19548.0,40.7,29983.0,19455.0,7429.0,1272.0,165500.0,9800.0,634.0,19049.0,19049.0,8830.0,207686.06104233616,Dallas-Fort Worth-Arlington
2015-03-31,119000.0,149900.0,66.81792399319342,70.43768545994065,16.0,24.0,23.0,26.0,79.0,0.9116746400493324,0.0625,0.125,DAL,75161,2015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6642.0,44.0,21337.0,6492.0,2517.0,945.0,97000.0,2986.0,220.0,6508.0,6508.0,2537.0,145195.54620766072,Dallas-Fort Worth-Arlington
2022-03-31,365000.0,449000.0,200.2288329519451,192.98245614035088,49.0,53.0,57.0,31.0,18.0,1.0232930187670053,0.5918367346938775,0.7924528301886792,DAL,75167,2022,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,12332.0,39.5,42329.0,12239.0,4113.0,1800.0,307100.0,6929.0,261.0,11955.0,11955.0,5961.0,451924.3971292959,Dallas-Fort Worth-Arlington
2023-12-31,484990.0,544900.0,200.0,200.0,39.0,38.0,63.0,76.0,62.5,0.987369789211545,0.1794871794871794,0.131578947368421,DAL,75167,2023,0.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,0.0,13421.0,37.5,43414.0,13369.0,4282.0,1862.0,355300.0,7629.0,327.0,13025.0,13025.0,6551.0,480989.9647845525,Dallas-Fort Worth-Arlington
2016-10-31,244900.0,239900.0,110.35653650254667,109.00826446280992,21.0,32.0,31.0,22.0,38.0,0.9848418651053804,0.1904761904761904,0.21875,DAL,75173,2016,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4203.0,42.0,26121.0,4197.0,1698.0,1097.0,156700.0,2161.0,105.0,4114.0,4114.0,1898.0,210225.5129166012,Dallas-Fort Worth-Arlington
2021-11-30,211000.0,209900.0,158.0159602919009,161.2370475773497,106.0,128.0,128.0,56.0,21.0,1.0016187686761082,0.4339622641509434,0.5078125,DAL,75216,2021,15.0,1.0,3.0,0.0,68.0,47.0,74.0,9.0,13.0,54253.0,33.8,15611.0,53926.0,21134.0,913.0,78100.0,20542.0,1707.0,52057.0,52057.0,17796.0,152481.82984160248,Dallas-Fort Worth-Arlington
2016-10-31,125000.0,121250.0,81.27853881278537,88.8073909736714,119.0,111.0,108.0,45.0,20.0,0.985816106302524,0.3025210084033613,0.5315315315315315,DAL,75227,2016,0.0,0.0,1.0,0.0,34.0,4.0,50.0,3.0,0.0,57876.0,28.3,13982.0,57418.0,18800.0,818.0,86500.0,24479.0,2084.0,54619.0,54619.0,21777.0,107744.82102458325,Dallas-Fort Worth-Arlington
2019-05-31,169500.0,185000.0,111.63985195256438,112.64929424538543,48.0,69.0,77.0,36.0,32.0,0.9715090762624228,0.3958333333333333,0.3913043478260869,DAL,75232,2019,15.0,0.0,6.0,0.0,41.0,35.0,43.0,4.0,6.0,31941.0,36.7,18156.0,31857.0,11755.0,946.0,96800.0,12805.0,846.0,30987.0,30987.0,11532.0,153831.33806028205,Dallas-Fort Worth-Arlington
2022-01-31,303500.0,350000.0,180.14434320771045,191.36510368751988,18.0,22.0,18.0,11.0,32.5,0.981345065331166,0.1666666666666666,0.3636363636363636,DAL,75233,2022,26.0,2.0,0.0,0.0,52.0,73.0,65.0,3.0,14.0,16743.0,32.5,21637.0,16615.0,5089.0,1092.0,193800.0,7873.0,546.0,15895.0,15895.0,6901.0,264720.60682355834,Dallas-Fort Worth-Arlington
2017-02-28,238750.0,337000.0,133.2045186495651,151.466510978732,34.0,37.0,38.0,28.0,22.0,0.9743608861820892,0.1764705882352941,0.5135135135135134,DAL,75240,2017,40.0,1.0,4.0,0.0,66.0,114.0,46.0,2.0,21.0,26213.0,30.5,23491.0,26213.0,11109.0,852.0,175400.0,14750.0,1061.0,24724.0,24724.0,12621.0,223777.8589869201,Dallas-Fort Worth-Arlington
2019-02-28,384199.0,449000.0,163.64812419146185,170.55369127516778,59.0,80.0,103.0,97.0,47.5,0.970302120454666,0.0847457627118644,0.3125,DAL,75252,2019,31.0,1.0,7.0,2.0,77.0,111.0,40.0,0.0,25.0,26511.0,34.9,48621.0,26493.0,14176.0,963.0,348400.0,16256.0,973.0,25763.0,25763.0,13792.0,403361.9249671899,Dallas-Fort Worth-Arlington
2017-02-28,89500.0,101425.0,66.96428571428571,68.89054232804233,37.0,53.0,46.0,49.0,44.0,0.9564513408879224,0.1891891891891892,0.2830188679245282,DAL,75474,2017,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,15967.0,44.6,20411.0,15778.0,7029.0,711.0,81000.0,6932.0,932.0,15568.0,15568.0,5663.0,123327.39770130988,Dallas-Fort Worth-Arlington
2012-08-31,55500.0,103500.0,39.971446669017006,65.39857883141465,40.0,43.0,60.0,80.0,31.0,0.9663719629015232,0.3499999999999999,0.3023255813953488,DAL,76009,2012,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,19760.0,33.9,19335.0,19654.0,7097.0,697.0,86200.0,10066.0,1008.0,18953.0,18953.0,8672.0,98385.19182573924,Dallas-Fort Worth-Arlington
2015-10-31,146200.0,125000.0,81.02668478781689,76.88671934711347,46.0,50.0,56.0,50.0,35.5,0.9764905884632986,0.1956521739130434,0.3599999999999999,DAL,76009,2015,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,20362.0,38.4,20662.0,20244.0,7299.0,825.0,88600.0,10315.0,1065.0,19728.0,19728.0,8915.0,131313.13641696263,Dallas-Fort Worth-Arlington
2013-09-30,65000.0,79900.0,53.34281650071124,56.98358340798248,65.0,64.0,64.0,49.0,39.0,0.9856479991838748,0.2769230769230769,0.34375,DAL,76010,2013,2.0,0.0,6.0,2.0,28.0,13.0,49.0,0.0,3.0,54169.0,25.9,13061.0,52991.0,19966.0,696.0,84200.0,26817.0,3585.0,49951.0,49951.0,21993.0,70976.40070888233,Dallas-Fort Worth-Arlington
2020-04-30,240750.0,240000.0,121.07751379289058,121.62845915955975,80.0,102.0,104.0,62.0,42.5,0.9899925431127388,0.275,0.5784313725490196,DAL,76012,2020,13.0,0.0,4.0,0.0,86.0,33.0,36.0,0.0,12.0,25719.0,42.7,37825.0,25327.0,11117.0,994.0,200100.0,13432.0,394.0,24825.0,24825.0,11757.0,237549.3367784688,Dallas-Fort Worth-Arlington
