date,median_sale_price,median_list_price,median_ppsf,median_list_ppsf,homes_sold,pending_sales,new_listings,inventory,median_dom,avg_sale_to_list,sold_above_list,off_market_in_two_weeks,city,zipcode,year,bank,bus,hospital,mall,park,restaurant,school,station,supermarket,Total Population,Median Age,Per Capita Income,Total Families Below Poverty,Total Housing Units,Median Rent,Median Home Value,Total Labor Force,Unemployed Population,Total School Age Population,Total School Enrollment,Median Commute Time,price,city_full
2016-07-31,242900.0,251000.0,126.22720897615709,124.50592885375494,59.0,71.0,75.0,66.0,24.0,0.9947277193987208,0.2881355932203389,0.5211267605633803,DAL,76207,2016,10.0,0.0,2.0,0.0,23.0,29.0,15.0,2.0,5.0,13146.0,38.9,27779.0,13022.0,5341.0,1032.0,176000.0,7029.0,401.0,12681.0,12681.0,6271.0,233392.577756991,Dallas-Fort Worth-Arlington
2014-03-31,158888.0,196000.0,111.26115006089331,126.98894775301424,105.0,105.0,137.0,176.0,123.0,0.9605307808990704,0.0952380952380952,0.0,PGH,15237,2014,6.0,0.0,1.0,1.0,4.0,21.0,44.0,0.0,5.0,40891.0,45.3,40158.0,39873.0,18725.0,909.0,176400.0,23223.0,1045.0,39640.0,39640.0,20894.0,197561.951946691,Pittsburgh
2018-09-30,771500.0,749950.0,203.0905077262693,208.90361619363205,44.0,46.0,59.0,50.0,40.5,0.9721138533657012,0.159090909090909,0.3695652173913043,BWI,21029,2018,12.0,0.0,0.0,0.0,11.0,20.0,17.0,0.0,1.0,11096.0,44.8,67058.0,11062.0,3479.0,2513.0,669000.0,5980.0,177.0,10914.0,10914.0,5359.0,732372.1515921907,Baltimore-Columbia-Towson
2015-03-31,70000.0,8999.0,36.830357142857146,8.999,3.0,0.0,1.0,1.0,94.0,0.7939427955858375,0.0,0.0,STL,62069,2015,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3158.0,45.3,26892.0,3154.0,1571.0,685.0,75400.0,1624.0,108.0,3069.0,3069.0,1429.0,62490.62121052159,St. Louis
2014-06-30,352500.0,375000.0,115.18735662815548,131.49067249608143,12.0,14.0,20.0,10.0,43.0,0.9682026948182858,0.1666666666666666,0.2142857142857142,DC,22724,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1708.0,51.8,39131.0,1708.0,723.0,1432.0,346800.0,786.0,96.0,1685.0,1685.0,652.0,339835.46890627634,DC_Metro
2012-05-31,147000.0,237450.0,92.07666920538207,114.63756507809371,14.0,21.0,20.0,37.0,135.0,0.9548618465279356,0.0714285714285714,0.0952380952380952,PDX,98675,2012,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,6267.0,30.5,21050.0,5938.0,1827.0,1067.0,272700.0,2291.0,223.0,5870.0,5870.0,1865.0,209753.77556039463,Portland-Vancouver-Hillsboro
2021-09-30,399000.0,275000.0,260.4166666666667,226.70454545454547,9.0,8.0,9.0,6.0,49.0,0.9945089629388748,0.1111111111111111,0.625,DC,22735,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2686.0,47.0,28890.0,2686.0,1042.0,1091.0,297200.0,1291.0,69.0,2590.0,2590.0,956.0,345612.0218381242,DC_Metro
2018-06-30,273000.0,272500.0,201.73585256887569,225.50110096630263,26.0,35.0,36.0,60.0,68.0,0.9676919892099692,0.0,0.1428571428571428,HOU,77002,2018,23.0,5.0,18.0,4.0,160.0,214.0,118.0,51.0,19.0,12370.0,34.1,34779.0,4933.0,4237.0,1418.0,233000.0,3722.0,236.0,12353.0,12353.0,3177.0,263927.9148582567,Houston-The Woodlands-Sugar Land
2021-01-31,336790.0,499000.0,338.1425702811245,163.4457910252211,1.0,1.0,1.0,1.0,153.0,0.912710027100271,0.0,0.0,LA,90058,2021,16.0,3.0,8.0,6.0,66.0,256.0,198.0,19.0,15.0,3003.0,24.4,12672.0,3003.0,884.0,775.0,325600.0,1382.0,166.0,2881.0,2881.0,1201.0,463930.4357687249,Los Angeles-Long Beach-Anaheim
2020-08-31,227500.0,224900.0,159.42028985507247,151.88244805310904,195.0,0.0,190.0,48.0,7.0,1.0226657466217162,0.5230769230769231,0.7295918367346939,STL,63109,2020,22.0,2.0,6.0,0.0,142.0,130.0,80.0,11.0,21.0,26983.0,41.3,41781.0,26937.0,14777.0,805.0,173700.0,17158.0,453.0,25938.0,25938.0,15866.0,198757.1310334056,St. Louis
2018-12-31,196500.0,169418.0,132.06845238095238,116.41112942603448,5.0,7.0,6.0,2.0,174.5,0.994833390020404,0.2,0.2857142857142857,MSP,55367,2018,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,972.0,38.5,29289.0,972.0,408.0,731.0,211400.0,610.0,32.0,931.0,931.0,537.0,278743.7179633658,Minneapolis-St. Paul-Bloomington
2018-02-28,782500.0,844499.5,427.5,504.0,56.0,43.0,70.0,107.0,71.5,0.9385001171016344,0.1428571428571428,0.0232558139534883,NY,11368,2018,60.0,1.0,6.0,7.0,221.0,276.0,117.0,37.0,80.0,114647.0,32.0,16826.0,113211.0,30363.0,1526.0,517600.0,57684.0,3251.0,108554.0,108554.0,51934.0,476141.2432480559,New York-Newark-Jersey City
2019-06-30,74500.0,250200.0,56.64409253695878,124.96786417318324,4.0,3.0,2.0,1.0,44.5,0.8066325382463003,0.0,0.6666666666666666,PGH,15329,2019,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1387.0,47.5,33996.0,1352.0,619.0,775.0,179500.0,749.0,39.0,1345.0,1345.0,687.0,181396.46802886296,Pittsburgh
2017-05-31,167500.0,222000.0,87.45906751910182,108.46895720313442,27.0,27.0,40.0,49.0,92.0,0.964823717803225,0.1481481481481481,0.037037037037037,NY,7514,2017,7.0,1.0,1.0,2.0,68.0,64.0,129.0,7.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215297.76810368267,New York-Newark-Jersey City
2022-03-31,662000.0,599900.0,362.3426382047072,266.90391459074726,1.0,1.0,3.0,2.0,52.0,1.0200308166409862,1.0,0.0,NY,10578,2022,0.0,0.0,0.0,0.0,12.0,7.0,9.0,3.0,1.0,1502.0,43.2,62630.0,1502.0,522.0,1825.0,565100.0,790.0,0.0,1493.0,1493.0,737.0,527598.7665920166,New York-Newark-Jersey City
2022-08-31,240000.0,227000.0,164.1355140186916,151.6091442859531,109.0,0.0,124.0,39.0,5.0,1.0414443176866144,0.6697247706422018,0.7698412698412698,STL,63043,2022,12.0,0.0,4.0,0.0,22.0,32.0,22.0,0.0,6.0,22767.0,37.7,39494.0,22253.0,9761.0,1098.0,172400.0,13114.0,228.0,22129.0,22129.0,11447.0,229970.8066284159,St. Louis
2016-06-30,372500.0,439000.0,182.0479959279228,205.81113801452784,72.0,90.0,91.0,120.0,86.5,0.9646224335828216,0.0972222222222222,0.2111111111111111,MIA,33478,2016,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,11926.0,46.6,39144.0,11845.0,4627.0,1762.0,312600.0,6758.0,350.0,11690.0,11690.0,5637.0,389359.597759549,Miami-Fort Lauderdale-Pompano Beach
2012-07-31,97950.0,109950.0,66.83080891050072,74.80687783345262,126.0,175.0,192.0,250.0,63.0,0.9437740473118424,0.1587301587301587,0.2114285714285714,CHI,60435,2012,1.0,0.0,3.0,1.0,20.0,19.0,37.0,0.0,5.0,48162.0,34.7,24329.0,46981.0,19517.0,799.0,168900.0,25253.0,2284.0,45637.0,45637.0,21635.0,124350.3213985758,Chicago-Naperville-Elgin
2016-09-30,173500.0,179900.0,125.07802746566792,126.91891891891892,155.0,158.0,149.0,107.0,27.0,0.9822435733272068,0.2516129032258064,0.3417721518987341,CHI,60139,2016,7.0,0.0,1.0,1.0,54.0,11.0,34.0,1.0,8.0,34925.0,33.2,23589.0,34911.0,12267.0,1063.0,167900.0,20474.0,2006.0,33449.0,33449.0,17733.0,168968.75178408917,Chicago-Naperville-Elgin
2015-02-28,119201.0,264712.5,101.1893039049236,184.6840383156297,3.0,3.0,12.0,30.0,239.0,0.9200330366949708,0.0,0.0,ORL,32102,2015,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2063.0,60.2,17712.0,2063.0,1769.0,767.0,78900.0,776.0,159.0,2054.0,2054.0,566.0,148575.51762284085,Orlando-Kissimmee-Sanford
2020-02-29,411000.0,392500.0,165.80864381227116,212.5155281878681,18.0,12.0,11.0,14.0,96.5,0.9987354301243456,0.3888888888888889,0.3333333333333333,BOS,3841,2020,3.0,0.0,1.0,0.0,4.0,13.0,6.0,0.0,1.0,6559.0,44.8,47492.0,6530.0,2749.0,1066.0,330100.0,3582.0,128.0,6376.0,6376.0,3108.0,374000.5294060772,Boston-Cambridge-Newton
2016-06-30,350000.0,395000.0,238.03680981595093,243.37779300037369,81.0,100.0,148.0,136.0,88.0,0.970347933851982,0.1728395061728395,0.0299999999999999,NY,11510,2016,2.0,0.0,4.0,0.0,36.0,5.0,99.0,8.0,5.0,33473.0,40.4,35064.0,33410.0,11286.0,1606.0,363800.0,17872.0,1143.0,32578.0,32578.0,15756.0,396679.88890274987,New York-Newark-Jersey City
2012-05-31,515000.0,749000.0,99.26754047802622,208.0555555555556,1.0,1.0,1.0,1.0,54.0,0.985645933014354,0.0,0.0,SD,92059,2012,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1473.0,30.6,28376.0,1473.0,472.0,671.0,505600.0,526.0,44.0,1433.0,1433.0,430.0,469940.2570228496,San Diego-Chula Vista-Carlsbad
2014-05-31,347000.0,350000.0,193.0946203079052,196.09937786509497,177.0,285.0,278.0,199.0,30.0,0.9842302812622616,0.2542372881355932,0.3649122807017544,ATL,30030,2014,19.0,4.0,8.0,1.0,95.0,81.0,67.0,5.0,11.0,25701.0,38.2,41718.0,24820.0,12837.0,895.0,307800.0,14364.0,1347.0,24650.0,24650.0,11486.0,357082.2408732345,Atlanta-Sandy Springs-Alpharetta
2017-02-28,235000.0,234245.0,147.56944444444446,153.81107784920908,71.0,82.0,76.0,35.0,24.0,0.9827001961634606,0.2253521126760563,0.524390243902439,ATX,78753,2017,21.0,0.0,4.0,1.0,28.0,75.0,34.0,3.0,9.0,56131.0,30.6,20913.0,55649.0,20708.0,933.0,150700.0,31242.0,1672.0,53314.0,53314.0,27954.0,219980.4417939663,Austin-Round Rock-Georgetown
2018-09-30,177500.0,165400.0,112.54378175719008,112.07519884309473,36.0,30.0,31.0,22.0,25.0,0.9676580545058008,0.1388888888888889,0.2999999999999999,PHL,18041,2018,4.0,0.0,0.0,1.0,12.0,6.0,14.0,0.0,2.0,5240.0,42.2,33208.0,5213.0,2227.0,926.0,216900.0,3267.0,102.0,5042.0,5042.0,3009.0,212900.82701025635,Philadelphia-Camden-Wilmington
2014-05-31,536501.0,469000.0,282.37443332320447,251.545411317166,161.0,130.0,138.0,93.0,23.0,1.0272828680008874,0.5403726708074534,0.0,NY,7042,2014,5.0,0.0,9.0,1.0,48.0,17.0,108.0,17.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468110.4181419748,New York-Newark-Jersey City
2017-03-31,375000.0,379900.0,274.6263014852243,274.95769881556686,46.0,46.0,53.0,49.0,71.0,0.995216309658752,0.4565217391304347,0.4130434782608695,LA,91768,2017,3.0,1.0,5.0,0.0,45.0,16.0,69.0,3.0,7.0,36365.0,27.6,15613.0,32001.0,8396.0,1118.0,287600.0,17103.0,2306.0,34846.0,34846.0,13737.0,351159.6916775782,Los Angeles-Long Beach-Anaheim
2017-02-28,725000.0,799000.0,377.051623163336,412.1524987120041,98.0,83.0,99.0,97.0,79.0,0.9705517648891928,0.1530612244897959,0.2771084337349397,LA,91789,2017,5.0,0.0,0.0,1.0,32.0,7.0,47.0,1.0,3.0,43973.0,43.5,35137.0,43500.0,13845.0,1996.0,654700.0,22005.0,1556.0,43050.0,43050.0,18947.0,717352.9881539763,Los Angeles-Long Beach-Anaheim
2020-12-31,340000.0,349999.0,161.5107491695788,164.4040848773925,46.0,43.0,33.0,11.0,37.5,1.0056200115577725,0.3913043478260869,0.6046511627906976,DC,22172,2020,6.0,0.0,0.0,2.0,10.0,11.0,27.0,1.0,6.0,9934.0,32.5,36856.0,9905.0,3503.0,1172.0,434400.0,5432.0,454.0,9486.0,9486.0,4806.0,406031.3509018519,DC_Metro
2023-08-31,500000.0,429900.0,238.0952380952381,229.24095771777888,23.0,29.0,23.0,22.0,49.0,0.9852283743908165,0.3478260869565217,0.2068965517241379,RIV,92372,2023,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,5208.0,36.6,39691.0,5208.0,2092.0,1339.0,400000.0,1954.0,220.0,4813.0,4813.0,1486.0,424432.20454550494,Riverside-San Bernardino-Ontario
2012-05-31,271000.0,264900.0,109.92587200950064,121.85185185185183,20.0,20.0,29.0,43.0,98.0,0.9646808881967938,0.1499999999999999,0.05,BOS,3036,2012,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4684.0,40.2,36954.0,4578.0,1621.0,895.0,342900.0,2653.0,141.0,4592.0,4592.0,2230.0,257784.14299649376,Boston-Cambridge-Newton
2018-09-30,430000.0,433750.0,340.90909090909093,334.14676063445046,41.0,35.0,54.0,48.0,41.0,0.9861971414291169,0.2439024390243902,0.2,LA,90001,2018,0.0,0.0,4.0,2.0,60.0,24.0,203.0,14.0,4.0,58738.0,28.7,11882.0,58565.0,14438.0,1051.0,305500.0,26104.0,2922.0,55561.0,55561.0,22196.0,383726.9376257171,Los Angeles-Long Beach-Anaheim
2018-01-31,150000.0,145000.0,86.48300058781543,103.10880829015544,30.0,29.0,32.0,22.0,33.5,0.9797249611524702,0.2666666666666666,0.3103448275862069,DAL,76106,2018,17.0,1.0,2.0,0.0,53.0,67.0,56.0,4.0,5.0,39218.0,28.1,13671.0,37725.0,10569.0,865.0,75200.0,16905.0,1079.0,37082.0,37082.0,15420.0,96334.98618516236,Dallas-Fort Worth-Arlington
2021-11-30,1475000.0,1699000.0,598.7698986975398,696.2240542190513,87.0,91.0,86.0,49.0,36.0,1.016641924827685,0.5632183908045976,0.4945054945054945,LA,91403,2021,14.0,6.0,5.0,3.0,44.0,71.0,82.0,0.0,13.0,25837.0,40.5,71830.0,25738.0,12582.0,1987.0,1111300.0,17108.0,1393.0,24918.0,24918.0,12387.0,1298390.2798312122,Los Angeles-Long Beach-Anaheim
2015-11-30,229900.0,220000.0,133.23929636166034,144.9014720177753,121.0,127.0,157.0,191.0,68.0,0.9674636214375628,0.1487603305785124,0.1338582677165354,PHL,19020,2015,0.0,0.0,3.0,2.0,9.0,10.0,41.0,6.0,1.0,55527.0,40.3,30956.0,55310.0,23964.0,1091.0,263600.0,32310.0,2600.0,53464.0,53464.0,28582.0,237101.28813656632,Philadelphia-Camden-Wilmington
2015-09-30,244500.0,259900.0,129.3195691832725,131.20951257861634,130.0,119.0,127.0,165.0,35.0,0.9653106483537665,0.1153846153846153,0.2773109243697479,CHI,60510,2015,12.0,0.0,1.0,8.0,32.0,22.0,28.0,1.0,6.0,29115.0,41.0,40930.0,28509.0,11089.0,1053.0,281600.0,15804.0,1257.0,28355.0,28355.0,13143.0,264820.529899234,Chicago-Naperville-Elgin
2015-01-31,180500.0,209000.0,75.72636292059408,99.3638170974155,6.0,13.0,15.0,26.0,34.5,0.96699648608268,0.1666666666666666,0.1538461538461538,ORL,34797,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1189.0,59.8,42157.0,1189.0,608.0,1007.0,246400.0,551.0,15.0,1189.0,1189.0,492.0,164523.28638469204,Orlando-Kissimmee-Sanford
2015-03-31,129500.0,139900.0,89.51298701298701,100.0,21.0,22.0,45.0,68.0,100.0,0.9749718324745552,0.238095238095238,0.0454545454545454,PHL,8083,2015,5.0,2.0,2.0,0.0,8.0,3.0,70.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171538.45848884407,Philadelphia-Camden-Wilmington
2012-04-30,760000.0,799000.0,690.2124080662761,771.0280373831774,13.0,21.0,17.0,8.0,42.0,0.9848091884355415,0.0769230769230769,0.1428571428571428,SF,94158,2012,84.0,3.0,11.0,6.0,161.0,482.0,157.0,17.0,39.0,3144.0,31.8,52188.0,3064.0,1860.0,1942.0,690000.0,2078.0,157.0,3089.0,3089.0,1823.0,676459.7619278138,San Francisco-Oakland-Berkeley
2018-11-30,275000.0,279000.0,173.46938775510205,187.29337576614805,55.0,64.0,84.0,94.0,51.5,0.9452846240980068,0.1454545454545454,0.109375,MIA,33150,2018,6.0,0.0,4.0,3.0,91.0,52.0,237.0,6.0,13.0,28836.0,34.9,15485.0,28495.0,10313.0,837.0,161500.0,13098.0,2516.0,27079.0,27079.0,10237.0,212449.95286826577,Miami-Fort Lauderdale-Pompano Beach
2020-01-31,320000.0,312400.0,155.8959074978613,157.9353946860198,50.0,47.0,32.0,23.0,31.0,0.9922213087675864,0.28,0.3617021276595744,MSP,55438,2020,8.0,0.0,0.0,9.0,37.0,24.0,13.0,0.0,7.0,16540.0,45.7,54302.0,16347.0,7255.0,1351.0,315700.0,9484.0,168.0,15997.0,15997.0,8794.0,326463.8615710303,Minneapolis-St. Paul-Bloomington
2020-08-31,740949.5,749000.0,608.8945681763813,606.2463554533022,50.0,75.0,128.0,84.0,18.5,1.0154767387055237,0.4199999999999999,0.4133333333333333,SF,94607,2020,66.0,7.0,5.0,2.0,163.0,572.0,113.0,8.0,37.0,26823.0,35.8,41579.0,26463.0,12713.0,1263.0,581800.0,15893.0,1172.0,26063.0,26063.0,13583.0,652666.6687710081,San Francisco-Oakland-Berkeley
2023-10-31,679950.0,649000.0,367.55439330543936,340.54086538461536,94.0,81.0,97.0,38.0,19.0,1.0132663950944294,0.5425531914893617,0.7530864197530864,DC,22031,2023,29.0,0.0,3.0,2.0,134.0,164.0,66.0,2.0,22.0,35872.0,35.5,68493.0,35682.0,15269.0,2181.0,694600.0,22171.0,656.0,34761.0,34761.0,15912.0,697651.0877968742,DC_Metro
2018-01-31,409000.0,469000.0,150.66785461113432,150.9245283018868,28.0,20.0,15.0,21.0,70.5,0.972762508794586,0.2857142857142857,0.1499999999999999,DET,48380,2018,0.0,0.0,0.0,0.0,3.0,2.0,4.0,0.0,0.0,7060.0,47.5,43512.0,6961.0,2643.0,921.0,257200.0,3689.0,123.0,6791.0,6791.0,3218.0,342852.5056130949,Detroit-Warren-Dearborn
2019-04-30,322500.0,375000.0,155.3699180014875,152.2847100175747,32.0,52.0,48.0,38.0,67.0,0.9835289627560474,0.21875,0.3846153846153846,BWI,21048,2019,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,10465.0,44.6,50031.0,10438.0,3844.0,1254.0,354400.0,5594.0,194.0,10173.0,10173.0,4770.0,392146.49326801,Baltimore-Columbia-Towson
2020-04-30,292500.0,329950.0,198.3805000329837,211.7169324878299,58.0,80.0,70.0,67.0,78.0,0.9789689670175352,0.2586206896551724,0.05,NY,11961,2020,5.0,0.0,0.0,0.0,5.0,11.0,13.0,0.0,0.0,12902.0,49.9,41252.0,12883.0,6148.0,1560.0,294400.0,5655.0,239.0,12590.0,12590.0,5126.0,320698.3182479526,New York-Newark-Jersey City
2022-05-31,450000.0,467500.0,197.0142397795131,217.1487986748583,47.0,43.0,38.0,22.0,41.0,1.0146318063369058,0.4468085106382978,0.441860465116279,DAL,76023,2022,2.0,0.0,0.0,0.0,4.0,4.0,5.0,0.0,1.0,7203.0,41.2,32386.0,7203.0,2602.0,1101.0,220200.0,3808.0,111.0,6954.0,6954.0,3339.0,385183.3523061469,Dallas-Fort Worth-Arlington
2018-03-31,625000.0,665000.0,356.10885929357266,361.0206297502714,101.0,127.0,131.0,76.0,43.0,1.0025419998251432,0.4653465346534653,0.5511811023622047,LA,91344,2018,7.0,1.0,6.0,0.0,35.0,28.0,70.0,1.0,18.0,53453.0,42.8,36853.0,53062.0,17621.0,1674.0,554800.0,28657.0,1913.0,52001.0,52001.0,24190.0,597034.5123790822,Los Angeles-Long Beach-Anaheim
2013-01-31,55000.0,54900.0,45.26315789473684,39.77272727272727,29.0,24.0,18.0,23.0,44.5,0.9555619094554488,0.1379310344827586,0.0,RIV,92356,2013,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,6155.0,39.5,15133.0,6155.0,3172.0,686.0,98700.0,2146.0,600.0,5855.0,5855.0,1175.0,65093.3213864059,Riverside-San Bernardino-Ontario
2013-06-30,346250.0,499450.0,203.30455859068408,246.1407867494824,14.0,14.0,18.0,19.0,144.5,0.9636186047196756,0.0714285714285714,0.2142857142857142,BWI,20751,2013,1.0,0.0,0.0,0.0,7.0,8.0,4.0,0.0,0.0,2127.0,47.3,51441.0,2127.0,1130.0,1450.0,382700.0,1360.0,77.0,2052.0,2052.0,1246.0,327530.01170877065,Baltimore-Columbia-Towson
2019-08-31,165000.0,155000.0,100.82286338830842,100.03725782414308,241.0,249.0,259.0,194.0,52.0,0.9772836942961776,0.2033195020746888,0.5903614457831325,CIN,45013,2019,7.0,0.0,1.0,0.0,32.0,1.0,21.0,0.0,1.0,53933.0,40.1,29115.0,53393.0,22877.0,807.0,148100.0,26001.0,1219.0,52167.0,52167.0,23284.0,160973.23745218173,Cincinnati
2016-10-31,185000.0,175000.0,117.58289703315882,116.4924330662232,107.0,83.0,78.0,30.0,19.0,0.9935412131220608,0.3831775700934579,0.6987951807228916,DAL,76209,2016,13.0,0.0,0.0,0.0,32.0,54.0,20.0,3.0,9.0,25550.0,31.2,22753.0,25268.0,9908.0,853.0,118500.0,14628.0,1584.0,24576.0,24576.0,12208.0,160812.0227932624,Dallas-Fort Worth-Arlington
2016-05-31,321995.0,299975.0,157.86462194217938,162.59939010920925,134.0,196.0,166.0,70.0,26.5,1.002928282129636,0.4701492537313433,0.4540816326530612,SEA,98371,2016,8.0,1.0,1.0,2.0,14.0,31.0,30.0,1.0,4.0,20174.0,41.4,32035.0,20006.0,8487.0,1000.0,257900.0,10565.0,627.0,19494.0,19494.0,9178.0,302985.3064347653,Seattle-Tacoma-Bellevue
2012-06-30,690000.0,1195000.0,164.83516483516485,244.7767308480131,1.0,1.0,1.0,1.0,67.0,0.909090909090909,0.0,0.0,BOS,3871,2012,0.0,0.0,0.0,0.0,11.0,2.0,3.0,0.0,0.0,39.0,24.4,25267.0,39.0,26.0,1127.0,372000.0,13.0,0.0,39.0,39.0,13.0,2038260.9755933867,Boston-Cambridge-Newton
2022-10-31,810000.0,875000.0,431.3780431505138,463.8675817521195,146.0,153.0,223.0,222.0,49.0,0.9600837232179136,0.0821917808219178,0.2156862745098039,PHX,85018,2022,15.0,0.0,5.0,1.0,26.0,63.0,51.0,1.0,12.0,37558.0,38.4,63176.0,37507.0,18981.0,1137.0,621700.0,21524.0,806.0,35873.0,35873.0,17225.0,948452.994368098,Phoenix-Mesa-Chandler
2017-06-30,310000.0,336445.0,249.6984318455971,247.9629181683148,53.0,56.0,76.0,51.0,18.0,0.9895569269168872,0.2830188679245282,0.5178571428571429,ATX,78721,2017,2.0,1.0,8.0,0.0,53.0,84.0,57.0,3.0,6.0,12153.0,33.4,17626.0,12043.0,4485.0,970.0,178100.0,6464.0,696.0,11548.0,11548.0,5378.0,275977.3426787665,Austin-Round Rock-Georgetown
2020-11-30,135000.0,130500.0,44.16666666666666,57.78178098033983,53.0,64.0,67.0,77.0,65.5,0.928712632427136,0.0943396226415094,0.3125,DET,48206,2020,20.0,1.0,6.0,2.0,139.0,95.0,126.0,1.0,13.0,16065.0,40.1,17647.0,15850.0,13188.0,716.0,51800.0,6281.0,749.0,15448.0,15448.0,5246.0,68322.59610588533,Detroit-Warren-Dearborn
2023-03-31,235000.0,249900.0,155.35714285714286,157.53571428571428,73.0,76.0,72.0,40.0,49.5,0.982972339943115,0.3013698630136986,0.5526315789473684,CHI,53142,2023,3.0,0.0,4.0,2.0,19.0,15.0,13.0,0.0,4.0,33701.0,39.9,40376.0,33487.0,13461.0,1292.0,236300.0,18529.0,743.0,32985.0,32985.0,16014.0,267703.0121329341,Chicago-Naperville-Elgin
2016-12-31,127300.0,139900.0,68.0039588727532,118.9484126984127,4.0,4.0,5.0,12.0,61.0,1.0107992662473797,0.5,0.0,PGH,15445,2016,0.0,0.0,1.0,0.0,3.0,2.0,19.0,0.0,3.0,2453.0,49.0,24479.0,2453.0,1216.0,673.0,98100.0,1133.0,106.0,2410.0,2410.0,1003.0,129045.59825523428,Pittsburgh
2020-10-31,751000.0,792000.0,261.4701529353725,277.4051868377022,165.0,187.0,214.0,139.0,43.5,0.9811729549987084,0.2242424242424242,0.5026737967914437,PHX,85259,2020,2.0,0.0,1.0,0.0,5.0,7.0,11.0,0.0,1.0,23364.0,50.1,72453.0,23294.0,11070.0,1278.0,632000.0,12006.0,437.0,22937.0,22937.0,9741.0,685068.883999827,Phoenix-Mesa-Chandler
2013-08-31,580000.0,557500.0,370.27649769585247,387.0513722730472,38.0,45.0,82.0,106.0,100.0,0.975195225151607,0.131578947368421,0.1555555555555555,NY,7086,2013,102.0,4.0,35.0,10.0,259.0,291.0,297.0,89.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,478914.2457780202,New York-Newark-Jersey City
2019-04-30,1002500.0,1005000.0,473.5211621701032,499.3578904991948,48.0,57.0,70.0,67.0,48.0,0.9791233200432492,0.2083333333333333,0.4210526315789473,LA,90720,2019,32.0,0.0,3.0,0.0,89.0,95.0,74.0,0.0,21.0,22389.0,43.0,46123.0,22226.0,8121.0,1858.0,878900.0,11298.0,550.0,21782.0,21782.0,9750.0,926833.677075327,Los Angeles-Long Beach-Anaheim
2013-05-31,170000.0,175000.0,83.97227385377943,83.49236641221374,6.0,6.0,13.0,11.0,53.5,0.935621219378071,0.0,0.0,HOU,77665,2013,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5424.0,43.4,26760.0,5355.0,2359.0,617.0,116300.0,2702.0,203.0,5156.0,5156.0,2232.0,139242.4844463348,Houston-The Woodlands-Sugar Land
2013-06-30,99950.0,112450.0,75.31680699396526,86.67875157629254,102.0,102.0,125.0,148.0,84.5,0.9813300643684424,0.2156862745098039,0.0098039215686274,TPA,33603,2013,22.0,2.0,14.0,0.0,81.0,97.0,129.0,11.0,17.0,18805.0,35.5,21023.0,18706.0,9231.0,828.0,150500.0,10215.0,1052.0,17990.0,17990.0,8585.0,93054.9489346937,Tampa-St. Petersburg-Clearwater
2014-05-31,35000.0,39900.0,34.35672514619883,37.37205298786181,118.0,113.0,159.0,91.0,32.0,0.9696075437641436,0.211864406779661,0.0707964601769911,DET,48240,2014,0.0,0.0,2.0,1.0,29.0,0.0,132.0,0.0,0.0,17212.0,39.4,22394.0,16916.0,7554.0,1103.0,62700.0,8954.0,1284.0,16610.0,16610.0,7338.0,46067.43166776737,Detroit-Warren-Dearborn
2015-12-31,430000.0,447000.0,270.27027027027026,272.47575476222534,139.0,133.0,149.0,91.0,33.0,0.9834034026956456,0.2733812949640288,0.2330827067669172,SD,91910,2015,3.0,0.0,8.0,0.0,58.0,1.0,71.0,1.0,13.0,76797.0,35.9,24520.0,75958.0,28922.0,1189.0,348300.0,38062.0,4962.0,73599.0,73599.0,31027.0,447965.3748802503,San Diego-Chula Vista-Carlsbad
2014-07-31,139900.0,142450.0,66.11531190926276,81.93586108283651,3.0,0.0,6.0,6.0,55.0,0.987994701109455,0.3333333333333333,0.0,STL,62295,2014,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1696.0,37.6,27032.0,1688.0,690.0,1060.0,170400.0,936.0,83.0,1610.0,1610.0,773.0,145575.53881767788,St. Louis
